I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
0.5544754765361998,0.6857133521120594,0.7374871849542705,0.46915847881386535,0.49226470501111297,0.770470732168412,0.5852602833921526,0.43285550776936016,0.46633944113352055,0.49044825068185405,0.7284890197526047,0.6766422099328964
0.5935942122431231,0.7006586553113016,0.7366431644114257,0.47522318320551443,0.48251495813814643,0.7694784553923297,0.5789984115354937,0.4269345553626514,0.4653454268497148,0.49299486548278304,0.728529247219676,0.6835309850284756
0.609559955831816,0.7153798939387181,0.7400406659913487,0.48451648742913217,0.48412580222347634,0.7613255311896318,0.5745011652569891,0.421089779169731,0.46752796502077654,0.4898111985221455,0.7215503366531778,0.683580453559068
0.6207925671974783,0.7279413877858271,0.7462242966320322,0.4931872859588909,0.4773177900776163,0.7618547577955155,0.5575826012107279,0.3747125614878925,0.4480845139539073,0.4804660819913049,0.712649363026705,0.6820535835717483
0.6168846809728182,0.7296420416543571,0.7457340393886005,0.4981789612860178,0.474099287386982,0.7520633850974452,0.5171693971027906,0.22135276655922465,0.3822034226267645,0.46195742543733137,0.6898938200210929,0.6681216610456242
0.6204158034295196,0.727755016290022,0.7453297600858202,0.5132722266092412,0.46566830541812165,0.7561430753791781,0.49589150137608506,-0.09513400708868133,0.16277374290733446,0.4535739961284241,0.671163509720603,0.657849461251453
0.6164858389594801,0.730228828404142,0.7504223508062491,0.5265684545322538,0.4505057744322542,0.7523060844108966,0.5681691357187847,-0.37385718957425645,-0.2507624838405798,0.42209744458159937,0.6524041072406164,0.6362404625797354
0.6250653319227244,0.7267523838469139,0.7553122120818445,0.5473147065433919,0.4189053136396757,0.7565397510494142,0.6881602401809017,-0.020469476648808386,-0.535286920290405,0.4102453024538103,0.6508289172925217,0.6143461803954998
0.6248504735344365,0.7428265468175018,0.7534588512961617,0.5777781793070568,0.3927288571787783,0.7479121712163528,0.6816119809148713,0.7873044302921923,-0.2245663871377739,0.39948561586222414,0.6377328422649656,0.5978057118464741
0.6191621397272008,0.7392738975559549,0.7550005306178154,0.6088563108774837,0.3593455026084793,0.7470780277856355,0.5230497314775618,1.1975101433420399,0.6427147992012552,0.40123788625109574,0.6524952741598069,0.5984232055161847
0.6173810050334975,0.7331351397123033,0.7533213131029219,0.6439222233828269,0.3246840679338984,0.740278710139423,0.4359031116363719,1.2246805768129025,1.1855501147387764,0.4096692470776665,0.6739611800052697,0.5885220306794596
0.623706993911832,0.7478943674275074,0.7622890264454826,0.6783668608736514,0.30178170023943457,0.7383495854486465,0.48819832776568584,1.0888385924887083,1.2847892561655607,0.43929837831856244,0.7051521154917259,0.6059785762174527
0.625912782225301,0.7443312819818586,0.7585005326476942,0.7175619502824458,0.2811037705196491,0.7248916386688711,0.5747318017092974,0.7984791754829581,0.9628522561499544,0.4581352408625796,0.743598145846451,0.612703210588218
0.6188729746754323,0.7469550319168449,0.7567038483117987,0.7578396058600663,0.27178386817662886,0.7048365565244908,0.5977911167242113,0.5521679121665656,0.567408235480568,0.48967306170009,0.7618652077307968,0.6602565049891208
0.6178765335101,0.7444729476988582,0.7707769557958081,0.7805689604712075,0.28429627147037423,0.6928297467492223,0.570852709697433,0.3881872052824091,0.3671318597328195,0.4889597395669971,0.7643225735059826,0.6828794045053251
0.6259575978681817,0.7536998530078941,0.7707411240262324,0.800343084021382,0.32302835200951796,0.6673762569386545,0.5606136300659433,0.3145042321552879,0.3204183173966165,0.5052348246990878,0.7760336924727843,0.6933200324051528
0.6239099664161567,0.7628922147869791,0.7716490566706673,0.7988672894615886,0.36758668055353433,0.6508580029976286,0.5670184645545214,0.29712948929796895,0.2883015709371785,0.4907892151513376,0.7828693183918679,0.6914044758555443
0.6179831751254311,0.7625915706932161,0.7707082138337625,0.7509081442639255,0.4200012835514129,0.6447377506429802,0.5746251605539261,0.2523196798788767,0.26776538229964403,0.49823117604941636,0.7743255481202798,0.7002286106955499
0.6185264327854969,0.762788467415583,0.7720945543265476,0.6989560869331698,0.45936935773699983,0.6637998991209076,0.5910619869737885,0.23510717697354674,0.23129392714727323,0.4792848021437075,0.7802130630801416,0.686988363508212
0.6243270530947489,0.7626585499717887,0.7795044648707282,0.6322624169227979,0.47916450374756236,0.6837593510378013,0.608060112032146,0.22417453068034496,0.2158837435485525,0.48367395074112113,0.7383966014598695,0.7097090566933939
0.6278685460559734,0.7627183116303053,0.7744143325293451,0.5659085033268209,0.5046749467482837,0.703310428782898,0.6099648486291417,0.20526548517122306,0.1736872500986172,0.31710208056226136,0.5489901475510705,0.6223884303220242
0.626763550486812,0.763059667626892,0.7699717008537499,0.5337374273484963,0.5152820658948876,0.7294428063676499,0.6160131323507562,0.17070118725560168,0.14844362972019304,-0.028061249000073906,0.062008186806324334,0.4975542842102208
0.6272706453029286,0.7707533650089305,0.7721369172668604,0.5171044118207716,0.5251519512958992,0.7470199207499089,0.6272922415111508,0.14588450279325454,0.12154722487519537,-0.6107476838624506,-0.769746746348846,0.19359401309019955
0.6271114943497537,0.7711954316032162,0.7702898370526133,0.49215501165119013,0.5254942330958776,0.7524616255243605,0.6286390495640716,0.11133910672854135,0.0925197846228122,-1.0079834643970742,-0.6648261904299657,-0.4908675854895938
0.6270009987770577,0.7712286934926311,0.7721358556415768,0.47178020201883847,0.5253361789925589,0.7572337389295887,0.6496395270646931,0.06286591425303681,0.04474363946593246,-0.2545580248492181,0.5552934139231634,-0.42951937516437694
0.6273603454379505,0.7711727344022521,0.770001063413388,0.46619241953627577,0.5255304572987681,0.7627990881079861,0.6562483925647867,0.00882561596379992,0.0034127338286042436,0.9277316069851175,1.4084968125000925,0.5862454102528131
0.6267364940764126,0.7710251297003564,0.7739540096904401,0.46431265139778205,0.5253030822436021,0.7628438289789996,0.6821927482218626,-0.0458005494069817,-0.03969286904823548,1.4045827848909895,1.3372481724106224,1.2879621788750515
0.627683407307133,0.7727479261831883,0.7794847602075142,0.4567712834975416,0.5256329914953157,0.7624790581204809,0.728361747890391,-0.11067260589101466,-0.0870878915737692,1.0978301695735981,1.0808641338577794,1.1721928268562751
0.6262702429202799,0.7805840427330842,0.7801266294838798,0.4583605320776185,0.5324602584461948,0.7629661787476136,0.7610767334243111,-0.1736426229523379,-0.13185776146731398,0.775647611838545,0.8546834477053145,0.9390053100411527
0.6285638261529012,0.7717645078721878,0.7788980672123679,0.45685330734987384,0.5345293157646884,0.7553372356992346,0.797775322868642,-0.22824285663404564,-0.17754018865333512,0.49039506099133834,0.720571795479144,0.7816566989284099
0.6215882609276243,0.7715392615124672,0.781677960268764,0.4654433148828033,0.53336408498536,0.7540800852268521,0.8355899671974683,-0.2809900958659563,-0.21662176763661375,0.3292241632206512,0.6711960323299289,0.6571352772222736
0.6227025838688938,0.7705942310698329,0.7879716870207953,0.4588266396651546,0.5344410905380699,0.7542233124709862,0.8704079727747732,-0.3056764380721145,-0.2403414084844016,0.269065272315858,0.6397029220055074,0.6014545216779149
0.6265216348066381,0.7783982594573222,0.7884789255438672,0.46457763622368753,0.5332835051306214,0.754324320293752,0.9024863110497682,-0.29676531047955085,-0.24702638813465497,0.22649296164322025,0.6025179289334752,0.5856782850188551
0.6191639474566494,0.7797025867631647,0.78759275686075,0.4630672133348662,0.5347097207954505,0.7541064911773799,0.9197148611682242,-0.24244562622762586,-0.24072037709509178,0.2088150698576831,0.5851994277120626,0.5585800204863245
0.6276779704226246,0.7797932525316641,0.7890677405267316,0.4561928606768935,0.5321016052365966,0.7543998399676779,0.9245334613860412,-0.15145923993888993,-0.19127261881091187,0.19518772794495803,0.5426425896531738,0.5316475600454429
0.6267866606811341,0.7800587116463773,0.7843058125398709,0.4585896504221453,0.5268047057910012,0.7540487307360768,0.8951810408701338,-0.0597114804427497,-0.10697678025399977,0.1557673534503451,0.5069787430170833,0.5053419394119801
0.6271813910282331,0.7891059971951516,0.7790513842244647,0.45684729001648505,0.5335821205005217,0.7544488109930273,0.8365642912428207,0.05784243765726519,-0.03641141931041508,0.09937858489999928,0.4709087701657551,0.47878303220356566
0.6274679969816517,0.7812779760801744,0.7799502644312789,0.4583237607352998,0.5340890937871805,0.7540047976981578,0.7763301742507948,0.15139622168217584,0.038090697123317,0.0580980110299471,0.4183228860483694,0.4454628171752482
0.6243421846980411,0.7751030228392198,0.7791037674590037,0.4569555289907571,0.5341757475633865,0.7544881743132664,0.7124592269024982,0.2349358344115048,0.09095996176869844,0.02690029418174656,0.36850206132724006,0.42214282585860935
0.6122538886013384,0.7555279746022587,0.766196262244692,0.45834694941235526,0.5426599479159423,0.7539752762833486,0.6626659790391659,0.3000191947043385,0.19534498139006737,-0.02986416705336092,0.3222260579636867,0.37768978990690294
0.5934079738641019,0.7301900943732358,0.7563871066292068,0.45647260855348276,0.541700333712645,0.7544777344894772,0.6483732330472912,0.3306394422487432,0.2374426652166355,-0.07533427891044349,0.2642669520452389,0.3317356060608232
0.5677298916842872,0.7155920888931723,0.7674926102150966,0.45026244990687964,0.5432836927474275,0.7543254715146366,0.6386844074140184,0.3571515655523167,0.26840946888744266,-0.14167612011498049,0.1846843667009209,0.2753725882902237
0.5424205356146556,0.7056467409149977,0.7850103241091952,0.448288439981655,0.5410144698201897,0.7625709712714872,0.6260267831895824,0.3861814081234042,0.2922128046711228,-0.22471297973574653,0.08606035024754323,0.20788179358941442
0.5331017804095045,0.6945122898549037,0.7952448237109475,0.45029929968405086,0.5459630858913741,0.7623814189541102,0.6285071758147727,0.40373836856383477,0.3076394615214666,-0.3133953173496893,-0.0038057724489103306,0.12783434002612618
0.5322139592582831,0.7095984211270822,0.8218673283636592,0.4435174325457484,0.5485337160292415,0.7631694135410799,0.6255089180675123,0.40740656300559686,0.3014148507618852,-0.3925205548503247,-0.11786493105629928,0.02951378911416589
0.525736277796915,0.7279671083619974,0.8511897688998061,0.4403220091389368,0.5421030845292085,0.7621439545317492,0.6292816137924778,0.40256314765348006,0.3151484227111897,-0.5008574533191056,-0.24061772881549381,-0.0760547577690744
0.5377039404923577,0.7536109634700857,0.8651673496064887,0.44070029733608984,0.5420915651762521,0.7634326721955593,0.6202530615533598,0.39220230855567595,0.31881988923013294,-0.5762017307362252,-0.33280252666011184,-0.20054469839618783
0.5521256742949537,0.7867457386878371,0.8618700319386249,0.4407876409577185,0.5432427443832709,0.7616853706836285,0.6242257765190891,0.39032320447792185,0.3074678802041372,-0.6383540301566119,-0.3821674364456417,-0.2897846262606137
0.5804235556326016,0.8062040679750341,0.8477539692298505,0.4404934165932106,0.537443977223389,0.7652253866047167,0.6228068507833141,0.38512929669650897,0.3025728749463122,-0.6470242756707991,-0.3858482433029074,-0.34009953522062436
0.612718020011581,0.8223094886799881,0.8333098779393073,0.4409152380574691,0.533553050471555,0.7707712864295431,0.6182157179300544,0.38088178300610936,0.3115410628386877,-0.6342524207179675,-0.325735301388599,-0.3650162458728907
0.6247428985182983,0.8329111686849383,0.8306778116397876,0.44039732849813534,0.5336317907198299,0.7720442091653515,0.6172638899269682,0.3802425923813819,0.31214336371133844,-0.5392105727421131,-0.1780314695500382,-0.30408771545725455
0.6319094219615776,0.8385225603489467,0.8233743957117401,0.4409987485173944,0.5348048514498185,0.7630208287022955,0.6099884586407376,0.3722383273618689,0.3157559792912508,-0.3926279269723505,0.0030147584590081043,-0.1707474994308848
0.6359223649401806,0.8397331088680672,0.8217737809579825,0.4403164654989748,0.529426565885407,0.7734422473554551,0.6099048799359411,0.373344171729146,0.31038123762958314,-0.22624244656598316,0.19232931823451607,0.003100500843269858
0.6363996505311853,0.8377168064351161,0.8223444658236204,0.4410838650075401,0.5254017805302785,0.7808198344094615,0.6171283030460127,0.37249489328357965,0.3275691868745275,-0.07454429219238472,0.340468811747715,0.1814372319352151
0.6444089909008903,0.8414672999917422,0.8209728795921918,0.4402206244847223,0.5184179072759316,0.7793043667149968,0.6125710574537381,0.37373164299437095,0.3376033154682505,0.07951626720027379,0.4638780684431527,0.3404885748415091
0.6165108442133176,0.8230378963038656,0.8275409370770246,0.4411983599355014,0.520003514697019,0.7793819934377145,0.6094383289538872,0.38455309880222,0.3448480427716189,0.17868101480123794,0.5264456802109352,0.4586723702945609
0.5496771044430182,0.7528713583248992,0.7431358280303275,0.44007561192375366,0.5263088210309789,0.782865537547497,0.6105211104981254,0.391137558181925,0.35474804407978644,0.2636308031751602,0.5945155306999048,0.5204287678610523
0.4520781072342778,0.4848842217722509,0.33163622271300197,0.4413945093385337,0.5254806625146586,0.7890838646743923,0.610017363827222,0.38846130994954153,0.3603956943051659,0.3004733183216886,0.6275677679752198,0.5729472384486207
0.4114471587081221,-0.06173055821527986,-0.09581690188583453,0.43978727655618294,0.5223991279625079,0.7873933764874339,0.6101759491479838,0.39414348715322933,0.3633182369000734,0.3276813882573737,0.6455393082410753,0.6056532768484609
0.5800406947372608,-0.26011126362094655,-0.15540367019608645,0.44186864872176174,0.5214151310569469,0.7773702847973083,0.6102989478170571,0.40677381580805205,0.368675132900828,0.3416369136605176,0.6496953802610568,0.6275451974637106
0.8220003469463396,0.1071557092168148,0.1668351746561633,0.43897412066794067,0.5273086460158499,0.769901728466665,0.6098718567347375,0.40886655318678,0.37146368585476774,0.3571793955005953,0.6466068740634724,0.6364237173047376
0.8603942513957444,0.5353125428775403,0.5285151300888846,0.46038615446385983,0.5219883288568903,0.7582013554718248,0.6107942552905649,0.4172085912262226,0.38205295562137875,0.36099158108104623,0.6507312668472683,0.6408176557271517
0.7831265025550098,0.7752215188433405,0.6804068899305111,0.4892930015960372,0.5018718272882344,0.7444246228267298,0.6075490674689698,0.40846651784051513,0.39000627575337093,0.35948715965646644,0.6431699934806254,0.6426448569830187
0.7059940094909115,0.8061631942064992,0.7218648801789833,0.5065164550740968,0.48378949388221754,0.74731713419145,0.6008337225813433,0.4118955830316372,0.39092458129100943,0.35234695006647415,0.6439889078042023,0.6360436289083129
0.6412964660690582,0.7617158841072397,0.7556277800604054,0.5236541095061467,0.4764501294153302,0.7436503719720404,0.6040668520798301,0.415964700364352,0.3861023717508489,0.3616291172102721,0.6365678199567749,0.6462652214762545
0.616489151445412,0.7562911955991571,0.7875940491129355,0.5255960478644491,0.4675947489424639,0.7550255010756676,0.6191147239935362,0.4150003513037118,0.3869276461466585,0.3596192404699066,0.6348168744203739,0.6423763792677851
0.5959269274713286,0.7631996346293694,0.7863898502931026,0.5239643442652064,0.451481834721275,0.7880300530072395,0.6135057805656885,0.41527270513168146,0.38926018538571816,0.35200920232012095,0.6366554096706811,0.6455143541278427
0.5815289887849818,0.7624513951907707,0.7988863890404648,0.5121217916423951,0.450226128623342,0.8281855682549564,0.6096772074926446,0.41543518997559,0.40286767815435365,0.3555264258675098,0.6339668053444598,0.6427661427722672
0.5676235445849787,0.7630098185198704,0.8042756331548607,0.5029011671856021,0.46339975002059197,0.8399780444061274,0.6102319638498868,0.4148222966302059,0.4049535451760281,0.369077182711194,0.6413590350641925,0.645279871907905
0.5511190669207026,0.7614365157831781,0.8004902183179572,0.4738022399416766,0.4820527763804373,0.8384263675238205,0.610344377520442,0.4161790445273446,0.4023624108936808,0.37732162836968,0.6433006683706856,0.6428997427741463
0.5441581319661835,0.7500336025028174,0.803641994436571,0.44319056133004053,0.4905009993627736,0.840452896388843,0.6097561973025862,0.4106030694236099,0.4073953822018278,0.39290642344636256,0.6487766203365593,0.6452902995561713
0.5417148506720685,0.7368700752680856,0.81100837729595,0.4213880025751415,0.48362674643148845,0.8480885671728907,0.6110179183942883,0.4130827725598621,0.4071029133658897,0.4023658597081168,0.6537464788182629,0.6491245801201317
0.5362767529883435,0.7218894226084813,0.8229461454161102,0.4120907134229056,0.49866259428826765,0.8467617029460384,0.6059853204990115,0.4158379696689026,0.4054818902352023,0.41470402597524786,0.662318558999708,0.6590941458176777
0.5323113801430513,0.7188955887062655,0.8214152384033885,0.4084216519982574,0.5034850913518727,0.848259913817998,0.6009513436334729,0.41517832541940325,0.4120670988279806,0.4283600008962863,0.6589474684394391,0.6696404485976116
0.5158878579308469,0.7118501177804522,0.8285954371502735,0.4020800154502541,0.5098267175401975,0.8465244734324,0.6027806622705224,0.41486992615078755,0.41100665251731755,0.43636754492117785,0.6725092458714746,0.6696160107025783
0.4874499712493325,0.7113989711836732,0.8317185579469395,0.39870745448766726,0.5070983577024935,0.8484386319790402,0.6106177097100347,0.4164277946007883,0.4137723919732696,0.4364372678422175,0.6779259731731637,0.669192400965676
0.46571363716987707,0.6965492278746301,0.8412720303553302,0.39626829834941824,0.49705792012011824,0.8521984861807554,0.6043177272638602,0.405154829461812,0.4050725729968366,0.4389079050092466,0.6789726838296511,0.6754594440563904
0.4343228964639101,0.6797000713657285,0.8571600060945458,0.3984566083269704,0.5028881589752754,0.8232983730742525,0.6097834087410536,0.3979522934465789,0.38928828090999434,0.44758113756688356,0.6709127574205873,0.6792984652393309
0.3943919572368894,0.6610590737287616,0.873611149480186,0.5107131231326821,0.6423532779991862,0.5209876777183031,0.5954179757272549,0.3894597311107673,0.380925154300692,0.4463636176366203,0.6699991201045292,0.6714266475681162
0.34555641891312583,0.630864237238586,0.8891451093610353,0.7947153207777373,0.9034991413025785,0.07904880182636106,0.6101072747136478,0.37086368362260824,0.3627946864678532,0.44478641977944633,0.6688411859401586,0.6840065009215107
0.31184532885713573,0.5925116215582281,0.8977622301289807,0.9632422418849266,1.0422700808589722,-0.16552875280708432,0.6335022026060092,0.37469278236608183,0.3487783857194046,0.4607686431948452,0.6795917461353954,0.6809163559557971
0.28032588925653174,0.567823014257168,0.8987701509033879,0.8796770144158316,0.9424266434977917,0.008166758749980902,0.6427429770530868,0.3802561108371641,0.3280966266181452,0.4638689039381189,0.6705002967858686,0.6825851587291712
0.25440928159280357,0.53420195773452,0.8975405529294466,0.6004973431900488,0.7814239978369367,0.44155788580045424,0.6619445929301213,0.3770919631447246,0.32178595278706174,0.4627520497714616,0.6756806078223999,0.6874373766908424
0.23407727378603657,0.5116632182112558,0.889369621035927,0.3752706328733605,0.6556117182640021,0.6375529727078535,0.6705877277405421,0.3709689705287178,0.31686299444489996,0.4642820756744388,0.6775001849502128,0.6865284703118424
0.2302776935002279,0.49362608427198096,0.8524756561118103,0.34807624857157743,0.568676753535627,0.7415659018163169,0.6668603522922847,0.3784352855701115,0.35781955263406373,0.47841605269582993,0.6788831171029422,0.6836253841665765
0.2571645647541226,0.4680365180151191,0.8234135856777393,0.3963419255204757,0.5381222532959387,0.7657473127794382,0.6488342495466037,0.39605545107091467,0.40697767244667094,0.47967804768844957,0.6689877865058329,0.6841159738335161
0.317276136606883,0.47355654489211757,0.7979673684348034,0.43692807858078125,0.5087392547720607,0.783995876098673,0.6291864615037109,0.4163129266187529,0.42774649337314297,0.47574289028615147,0.6775533400890607,0.6968497648452451
0.3774971916409524,0.5195836063795477,0.7802460973134013,0.4502071630051468,0.4886327905806314,0.8000347251186845,0.6121615208839751,0.42531498161139353,0.45147953977872496,0.4727325410328941,0.6530569060577962,0.6941572388150954
0.4518470349223085,0.5684523578098145,0.7751649018021203,0.4583332066855239,0.4768500928356156,0.8071689606513922,0.5868859361299267,0.43911910662278614,0.47421010137485464,0.47719870019905913,0.645461422336143,0.6936164893456286
0.516439048357087,0.6328063708514865,0.7716058395619281,0.45830943437898763,0.4751020516192219,0.8030600281727628,0.5757027116854886,0.44721959912808684,0.47266640952666983,0.46693910990199894,0.6297337468733166,0.6863827608615042
